,Drug_ID,Drug,Y
1236,Drug 6330,O=S(=O)([O-])c1ccc(N=Nc2c(O)ccc3ccccc23)cc1.[Na+],0.0
1237,Drug 6331,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,0.0
1238,Drug 6332,Oc1ccc2c(c1)-c1ccccc1C2,1.0
1239,Drug 6348,CC1=NN(c2ccc(S(=O)(=O)[O-])cc2)C(=O)C1N=Nc1ccccc1.[Na+],0.0
1240,Drug 6349,CC1=NN(c2cc(S(=O)(=O)[O-])ccc2Cl)C(=O)C1/N=N/c1ccccc1.[Na+],0.0
1241,Drug 6350,CC1=NN(c2cc(Cl)c(S(=O)(=O)[O-])cc2Cl)C(=O)C1/N=N/c1ccc(S(=O)(=O)[O-])cc1.[Na+].[Na+],0.0
1242,Drug 6352,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,0.0
1243,Drug 6353,Cc1ccccc1N.Cl,0.0
1244,Drug 6361,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,0.0
1245,Drug 6376,O=C1O[C@H]([C@H](O)CO)C([O-])=C1O.[Na+],0.0
1246,Drug 6386,O.[Br-].[Br-].c1cc[n+]2c(c1)-c1cccc[n+]1CC2,1.0
1247,Drug 6406,NC(=O)Nc1ccccc1,0.0
1248,Drug 6414,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,0.0
1249,Drug 6423,CCCCCCCCn1sc(Cl)c(Cl)c1=O,1.0
1250,Drug 6424,O=Cc1ccccc1C=O,0.0
1251,Drug 6434,ClP(Cl)c1ccccc1,0.0
1252,Drug 6445,CCCc1ccc(O)cc1,0.0
1253,Drug 6446,CCCC=C(C=O)CC,0.0
1254,Drug 6447,Cc1ccc(S(=O)(=O)Oc2ccc(N=Nc3ccc(-c4ccc(N=Nc5c(O)ccc6cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c56)c(C)c4)cc3C)cc2)cc1.[Na+].[Na+],0.0
1255,Drug 6454,CCOS(=O)(=O)OCC,0.0
1256,Drug 6456,CCCCOCCOC(=O)COc1nc(Cl)c(Cl)cc1Cl,0.0
1257,Drug 6460,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0
1258,Drug 6466,C=C(C)[C@@H]1CC=C(C)C(=O)C1,0.0
1259,Drug 6468,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,1.0
1260,Drug 6471,O=C(NC(=O)c1cc(F)c(F)cc1Cl)Nc1cc(F)ccc1N1CCC(C(=O)O)CC1,0.0
1261,Drug 6491,Cc1ncc(CO)c(CO)c1O,0.0
1262,Drug 6494,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,1.0
1263,Drug 6501,O.O.O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,0.0
1264,Drug 6506,NC(=O)c1ccccc1O,0.0
1265,Drug 6521,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],0.0
1266,Drug 6524,O=C(O)c1ccccc1,0.0
1267,Drug 6535,CNC(=S)NN,0.0
1268,Drug 6540,Nc1nc(N)nc(NC2CC2)n1,0.0
1269,Drug 6542,CC(C)[C@H](C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,0.0
1270,Drug 6544,O=C(OCCCCCOC(=O)c1ccccc1)c1ccccc1,0.0
1271,Drug 6546,COc1ccccc1/N=N/c1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(NC(C)=O)c2c1O.[Na+].[Na+],0.0
1272,Drug 6547,COS(C)(=O)=O,0.0
1273,Drug 6551,CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,0.0
1274,Drug 6553,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,0.0
1275,Drug 6555,CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,1.0
1276,Drug 6558,C=C[C@@]1(C)CC(=O)[C@@]2(O)[C@](C)(O1)[C@@H](OC(C)=O)[C@@H](O)[C@H]1C(C)(C)CC[C@H](O)[C@@]12C,0.0
1277,Drug 6562,c1cnc2c(c1)ccc1cccnc12,1.0
1278,Drug 6571,C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1,1.0
1279,Drug 6572,CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,0.0
1280,Drug 6577,CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)ccc3F)cn12,0.0
1281,Drug 6586,OC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO,0.0
1282,Drug 6595,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,0.0
1283,Drug 6600,CCC/C=C/C=O,0.0
1284,Drug 6603,O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1,0.0
1285,Drug 6605,CNC(=S)[S-].O.O.O.[Na+],0.0
1286,Drug 6616,CC1(C)CNC(=NN=C(/C=C/c2ccc(C(F)(F)F)cc2)/C=C/c2ccc(C(F)(F)F)cc2)NC1,1.0
1287,Drug 6619,CS(=O)(=O)O.Cc1cc(CCN2CCN(c3nsc4ccccc34)CC2)cc2c1NC(=O)CC2(C)C,1.0
1288,Drug 6626,CS(C)=O,0.0
1289,Drug 6632,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,1.0
1290,Drug 6634,Nc1ccc2cc(S(=O)(=O)[O-])cc(O)c2c1/N=N/c1ccccc1C(F)(F)F.[Na+],0.0
1291,Drug 6638,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
1292,Drug 6641,CCCCCCOC(=O)c1ccccc1,0.0
1293,Drug 6657,O=C(O)CS,0.0
1294,Drug 6658,CN(C)C=O,0.0
1295,Drug 6660,O=C(Nc1ccccc1)Nc1ccnc(Cl)c1,1.0
1296,Drug 6663,CCCO[Si](OCCC)(OCCC)OCCC,0.0
1297,Drug 6665,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,0.0
1298,Drug 6669,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,0.0
1299,Drug 6673,CCCC[Sn](Cl)(Cl)CCCC,1.0
1300,Drug 6676,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,1.0
1301,Drug 6683,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,1.0
1302,Drug 6688,CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C,0.0
1303,Drug 6689,CN(N=O)C(N)=O,0.0
1304,Drug 6691,COc1ccc(/N=N/c2cc(C)c(/N=N/c3ccc(S(=O)(=O)[O-])cc3)cc2OC)cc1.[Na+],0.0
1305,Drug 6700,CCCOC/C(=N\c1ccc(Cl)cc1C(F)(F)F)n1ccnc1,1.0
1306,Drug 6713,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,0.0
1307,Drug 6716,CCCCCCCCCC[N+](C)(CCCCCCCCCC)CCC[Si](OC)(OC)OC.[Cl-],1.0
1308,Drug 6717,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.0
1309,Drug 6728,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21.Cl,1.0
1310,Drug 6731,O=C(O)CC(O)C(=O)O,0.0
1311,Drug 6735,CNC(=O)/C=C(\C)OP(=O)(OC)OC,0.0
1312,Drug 6740,C=CCCCCCCCCC(=O)OCC,0.0
1313,Drug 6747,CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,1.0
1314,Drug 6752,Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,0.0
1315,Drug 6761,CCC1CCC(=O)O1,0.0
1316,Drug 6772,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,0.0
1317,Drug 6774,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.0
1318,Drug 6777,O=C(O)c1ccccc1O,0.0
1319,Drug 6778,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,0.0
1320,Drug 6781,COC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,0.0
1321,Drug 6782,CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,0.0
1322,Drug 6804,CCCCCCC1(C)CCC(=O)O1,0.0
1323,Drug 6823,Cc1ccc(S(N)(=O)=O)cc1,0.0
1324,Drug 6824,CC(=Cc1ccccc1)[N+](=O)[O-],1.0
1325,Drug 6825,CCCCC1CCC(O)CC1,0.0
1326,Drug 6829,CCCCCCC1CCC(=O)O1,0.0
1327,Drug 6838,Cc1ccc(S(=O)(=O)[N-]Cl)cc1.O.O.O.[Na+],0.0
1328,Drug 6845,CCC(=O)Nc1ccc(Cl)c(Cl)c1,0.0
1329,Drug 6852,CCCO,0.0
1330,Drug 6853,O=C(c1ccccc1)C1CCCCC1,0.0
1331,Drug 6855,CCOC(=O)[C@@H](C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,0.0
1332,Drug 6866,O=C(C(Cl)Cl)N1CCOC12CCCCC2,1.0
1333,Drug 6880,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-],1.0
1334,Drug 6883,CC(C)c1cc(C(C)C)cc(C(C)C)c1,0.0
1335,Drug 6896,C=CC(C)(O)CCC=C(C)CCC=C(C)C,1.0
1336,Drug 6898,CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.0
1337,Drug 6906,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,0.0
1338,Drug 6913,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,1.0
1339,Drug 6919,CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,1.0
1340,Drug 6922,NCc1cccc(C2CCN(C(=O)c3ccc(C#Cc4ccccc4F)o3)CC2)c1,1.0
1341,Drug 6923,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,1.0
1342,Drug 6924,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1.0
1343,Drug 6940,CSc1nc(NC(C)C)nc(NC(C)C)n1,0.0
1344,Drug 6946,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,0.0
1345,Drug 6948,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0.0
1346,Drug 6949,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.0
1347,Drug 6956,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,0.0
1348,Drug 6974,CCCCCCCCN(C)C,0.0
1349,Drug 6980,C=CC[N+](C)(C)CC=C.[Cl-],0.0
1350,Drug 6983,CCCC(=NOCC)C1=C(O)CC(CC(C)SCC)CC1=O,0.0
1351,Drug 6987,Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,0.0
1352,Drug 6991,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,1.0
1353,Drug 7000,O=C(N[C@@H](c1ccccc1)[C@@H]1CCCCN1)c1cccc(C(F)(F)F)c1Cl,1.0
1354,Drug 7006,O=C(Oc1ccccc1)c1cccc(C(=O)Oc2ccccc2)c1,0.0
1355,Drug 7025,[Cl-].[Cl-].[Hg+2],1.0
1356,Drug 7052,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1.0
1357,Drug 7057,C[Sn](C)(Cl)Cl,1.0
1358,Drug 7058,CC(C)=CCC[C@H](C)CCO,0.0
1359,Drug 7063,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
1360,Drug 7067,CN(C)C,0.0
1361,Drug 7077,C[As](C)(=O)O,0.0
1362,Drug 7080,CC(C)(C)N,0.0
1363,Drug 7082,COP(C)(=O)OC,0.0
1364,Drug 7100,CC(C)(O)C#N,0.0
1365,Drug 7112,CC(Cl)(Cl)C(=O)O,0.0
1366,Drug 7113,CCCN(CCC)C(=O)SCC,0.0
1367,Drug 7117,C=CC(Cl)CCl,0.0
1368,Drug 7119,O=C(O)C(Cl)(Cl)Cl,0.0
1369,Drug 7128,CCOP(O)OCC,0.0
1370,Drug 7136,O=N[O-].[Na+],0.0
1371,Drug 7148,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,1.0
1372,Drug 7155,CC(=O)O[C@@H]1CC2CCC1(C)C2(C)C,0.0
1373,Drug 7165,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,0.0
1374,Drug 7168,CCCCC(CC)COC(=O)CS,0.0
1375,Drug 7170,O=P(O)(O)O,0.0
1376,Drug 7184,Cn1c([N+](=O)[O-])cnc1COC(N)=O,0.0
1377,Drug 7185,[Na]I,0.0
1378,Drug 7191,O[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,1.0
1379,Drug 7195,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,0.0
1380,Drug 7197,CC(C)(C)c1ccc(N)cc1,0.0
1381,Drug 7199,CC(O)COc1ccccc1,0.0
1382,Drug 7202,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,0.0
1383,Drug 7205,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,1.0
1384,Drug 7223,CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1,1.0
1385,Drug 7229,CCC12COCN1COC2,0.0
1386,Drug 7230,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,1.0
1387,Drug 7231,CC1(C)C(=O)N(Br)C(=O)N1Br,0.0
1388,Drug 7233,CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.0
1389,Drug 7240,O=[N+]([O-])[O-].[K+],0.0
1390,Drug 7251,CC1(C)NC(=O)NC1=O,0.0
1391,Drug 7253,NS(=O)(=O)[O-].[NH4+],0.0
1392,Drug 7255,C1=CC2C3C=CC(C3)C2C1,0.0
1393,Drug 7258,O=S(=O)([O-])OOS(=O)(=O)[O-].[Na+].[Na+],0.0
1394,Drug 7262,COS(=O)(=O)OC,0.0
1395,Drug 7266,CCN1CN(CC)CN(CC)C1,1.0
1396,Drug 7274,CCOC(=O)C1OC1(C)c1ccccc1,0.0
1397,Drug 7276,CC1=CC[C@H]2C[C@@H]1C2(C)C,0.0
1398,Drug 7279,NC(CO)(CO)CO,0.0
1399,Drug 7280,COC(O)C=C(C)O[PH](O)(OC)OC,0.0
1400,Drug 7291,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,0.0
1401,Drug 7295,O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0
1402,Drug 7296,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,0.0
1403,Drug 7300,CCO[Si](CC)(OCC)OCC,0.0
1404,Drug 7304,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],0.0
1405,Drug 7314,CCOP(=O)(OCC)OCC,0.0
1406,Drug 7318,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,0.0
1407,Drug 7323,O=C1OC[C@H](Cc2cccc(O)c2)[C@H]1Cc1cccc(O)c1,0.0
1408,Drug 7324,CCCCSP(=O)(SCCCC)SCCCC,1.0
1409,Drug 7325,O=C1C(N(CO)C(=O)NCO)N(CO)C(=O)N1CO,0.0
1410,Drug 7326,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,1.0
1411,Drug 7329,CC1=CC(=O)CC(C)(C)C1,0.0
1412,Drug 7333,CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,0.0
1413,Drug 7336,CCC(C)(O)CCCC(C)C,0.0
1414,Drug 7337,C=CC(C)(O)CCC=C(C)C,0.0
1415,Drug 7345,CC(C)C#N,0.0
1416,Drug 7353,Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,1.0
1417,Drug 7359,CC(O)CN,0.0
1418,Drug 7368,C=CC(N)=O,0.0
1419,Drug 7374,CCCCCc1ccc(Cl)cc1,0.0
1420,Drug 7380,O=C(O)CO,0.0
1421,Drug 7381,CNC(C)=O,0.0
1422,Drug 7387,CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,0.0
1423,Drug 7388,CC[N+](=O)[O-],0.0
1424,Drug 7390,COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,0.0
1425,Drug 7400,C=C(C)C(N)=O,0.0
1426,Drug 7404,O=C(O)C(Cl)Cl,0.0
1427,Drug 7405,CN(C)C(=O)Cl,0.0
1428,Drug 7410,Cc1c(F)c(F)c(COC(=O)C2C(/C=C(\Cl)C(F)(F)F)C2(C)C)c(F)c1F,0.0
1429,Drug 7414,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,0.0
1430,Drug 7416,O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl,1.0
1431,Drug 7422,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,0.0
1432,Drug 7428,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1.0
1433,Drug 7431,C=C1C2CCC(C2)C1(C)C,0.0
1434,Drug 7433,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,1.0
1435,Drug 7434,CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,1.0
1436,Drug 7436,CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,1.0
1437,Drug 7442,O=C1c2ccccc2C(=O)C1c1ccc2cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c2n1.[Na+].[Na+],0.0
1438,Drug 7443,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,1.0
1439,Drug 7445,O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0.0
1440,Drug 7446,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.0
1441,Drug 7447,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,0.0
1442,Drug 7451,CC(C)(OO)c1ccccc1,1.0
1443,Drug 7452,S=C([S-])NCCNC(=S)[S-].S=C([S-])NCCNC(=S)[S-].[Mn+2].[Zn+2],0.0
1444,Drug 7455,CC(=O)OC(C)(C)C1CC=C(C)CC1,1.0
1445,Drug 7456,CCC(=O)OC(C)(C)C1CC=C(C)CC1,0.0
1446,Drug 7465,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,1.0
1447,Drug 7468,CCC(C)(C)c1ccc(O)cc1,1.0
1448,Drug 7475,CC(C=O)Cc1ccc(C(C)(C)C)cc1,0.0
1449,Drug 7476,CC1=CCC2CC1C2(C)C,0.0
1450,Drug 7485,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,0.0
1451,Drug 7491,O=C1NS(=O)(=O)c2ccccc21,0.0
1452,Drug 7498,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+],0.0
1453,Drug 7509,CC(C)C1(C)N=C(c2ncccc2C(=O)O)NC1=O,0.0
1454,Drug 7510,CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O,0.0
1455,Drug 7511,CCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,0.0
1456,Drug 7514,CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,1.0
1457,Drug 7527,CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.[Cl-],1.0
1458,Drug 7528,CC1(C)CON(Cc2ccccc2Cl)C1=O,0.0
1459,Drug 7530,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,0.0
1460,Drug 7534,C=CC(=O)OCCO,1.0
1461,Drug 7537,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1.[Cl-],1.0
1462,Drug 7538,O=C(O)c1ccccc1C(c1ccc(O)cc1)c1ccc(O)cc1,0.0
1463,Drug 7550,O=C=NCCCCCCN=C=O,0.0
1464,Drug 7557,O.O=C1[N-]S(=O)(=O)c2ccccc21.[Na+],0.0
1465,Drug 7560,O=[N+]([O-])c1ccccc1[O-].[Na+],0.0
1466,Drug 7562,CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(OC(=O)CCC)C(=O)OCCCCCC,0.0
1467,Drug 7564,O=[N+]([O-])c1ccc([O-])cc1.[Na+],0.0
1468,Drug 7566,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,0.0
1469,Drug 7575,Cl.O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,1.0
1470,Drug 7576,Cc1c(COC(=O)[C@H]2[C@@H](/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,0.0
1471,Drug 7577,O=C1OC(=O)C2C3C=CC(C3)C12,0.0
1472,Drug 7579,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0
1473,Drug 7583,Cc1ccc(C)c(S(=O)(=O)[O-])c1.[Na+],0.0
1474,Drug 7584,Cc1ccc(S(=O)(=O)[O-])c(C)c1.[Na+],0.0
1475,Drug 7589,CC(=O)OC1CC(C)OC(C)O1,0.0
1476,Drug 7618,c1cc2c3c(cccc3c1)CC2,0.0
1477,Drug 7623,Cc1cccc([N+](=O)[O-])c1C,0.0
1478,Drug 7624,CCNc1nc(NC(C)C)nc(SC)n1,0.0
1479,Drug 7637,CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,1.0
1480,Drug 7639,Cn1cnc2c1c(=O)[nH]c(=O)n2C,0.0
1481,Drug 7643,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,1.0
1482,Drug 7644,CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1,1.0
1483,Drug 7646,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,1.0
1484,Drug 7647,O=P(O)(Oc1ccccc1)Oc1ccccc1,0.0
1485,Drug 7648,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,0.0
1486,Drug 7658,O=C(O)c1c(Cl)ccc2cc(Cl)cnc12,0.0
1487,Drug 7662,CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1,0.0
1488,Drug 7666,Oc1ccc2ccccc2c1/N=N/c1ccccc1,1.0
1489,Drug 7673,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,1.0
1490,Drug 7687,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,0.0
1491,Drug 7693,CCOC(=O)c1ccccc1C(=O)OCC,0.0
1492,Drug 7694,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,1.0
1493,Drug 7696,CCCCOC(=O)c1ccccc1C(=O)OCCCC,1.0
1494,Drug 7697,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,0.0
1495,Drug 7709,c1ccc2c(c1)ccc1ccccc12,0.0
1496,Drug 7716,CO[C@@H]1COCC[C@@H]1[NH2+][C@@H]1CC[C@@](C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)(C(C)C)C1.O=C([O-])CCC(=O)O,0.0
1497,Drug 7719,Cc1cc(C)n(CO)n1,1.0
1498,Drug 7724,O=C1NC(=O)C2CC=CCC12,0.0
1499,Drug 7725,O=C1NC(=O)c2ccccc21,0.0
1500,Drug 7731,C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,1.0
1501,Drug 7732,CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,0.0
1502,Drug 7735,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.0
1503,Drug 7751,O=C1/C(=C2\Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21.[Na+].[Na+],0.0
1504,Drug 7758,O=C(O)c1ccccc1-n1cc(C(=O)O)c(=O)c2cc(Nc3c(F)cc(F)cc3Cl)c(Cl)cc21,0.0
1505,Drug 7761,O=NN(c1ccccc1)c1ccccc1,0.0
1506,Drug 7767,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0.0
1507,Drug 7770,N#Cc1ccc(N(CC(N)=O)CC(F)(F)F)cc1C(F)(F)F,0.0
1508,Drug 7771,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1,0.0
1509,Drug 7773,COP(=S)(OC)SCn1nnc2ccccc2c1=O,0.0
1510,Drug 7777,c1ccc2c(c1)Cc1ccccc1-2,0.0
1511,Drug 7788,O=C(O)Cc1cccc2ccccc12,0.0
1512,Drug 7791,CO[PH](=O)OC,0.0
1513,Drug 7795,Cc1cc(=O)oc2cc(N(C)C)ccc12,0.0
1514,Drug 7804,CC(C)(C)c1ccc(OC(=O)c2ccccc2O)cc1,1.0
1515,Drug 7810,CCOC(=O)c1ccccc1C,0.0
1516,Drug 7812,CN1CCCC1=O,0.0
1517,Drug 7813,CCOC(=O)c1ccccc1N,0.0
1518,Drug 7821,CCc1cccc(C)c1N(C(=O)CCl)[C@@H](C)COC,0.0
1519,Drug 7834,CCCCCOC(=O)COc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl,0.0
1520,Drug 7838,Clc1cccc(Cl)c1Cl,0.0
1521,Drug 7839,Cc1cccc(C)c1N,0.0
1522,Drug 7842,COCC(C)N(C(=O)CCl)c1c(C)csc1C,0.0
